"id","nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","code_dep","nbre_pdc","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification","condition_acces","horaires","raccordement","date_mise_en_service","cable_t2_attache","consolidated_longitude","consolidated_latitude"
"136374","R3 SPV COM","949415814","avanoost@r3-charge.fr","R3","avanoost@r3-charge.fr","tel:+33-1-23-45-67-89","R3 SPV COM","FRR3MP1022152","FR*R3M*1022152","Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","False","False","True","False","False",,"True","False","True",,"Accès libre","24/7",,"2025-05-26","False","-1.6898609780","47.8520721800"
"136375","R3","902726488","info@r3-charge.fr","R3","exploitation@r3-charge.fr","0321509292","R3","FRR3MP1022152",,"Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","false","false","true","false","false","false","true","true",,"0,55€/kWh","Accès libre","24/7","Direct","2025-05-26","false","-1.6898610000","47.8520720000"
"136376","R3 SPV COM","949415814","avanoost@r3-charge.fr","R3","avanoost@r3-charge.fr","tel:+33-1-23-45-67-89","R3 SPV COM","FRR3MP1022152","FR*R3M*1022152","Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","False","False","True","False","False",,"True","False","True",,"Accès libre","24/7",,"2025-05-26","False","-1.6898609780","47.8520721800"
"136377","R3","902726488","info@r3-charge.fr","R3","exploitation@r3-charge.fr","0321509292","R3","FRR3MP1022152",,"Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","false","false","true","false","false","false","true","true",,"0,55€/kWh","Accès libre","24/7","Direct","2025-05-26","false","-1.6898610000","47.8520720000"
"136378","R3 SPV COM","949415814","avanoost@r3-charge.fr","R3","avanoost@r3-charge.fr","tel:+33-1-23-45-67-89","R3 SPV COM","FRR3MP1022152","FR*R3M*1022152","Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","False","False","True","False","False",,"True","False","True",,"Accès libre","24/7",,"2025-05-26","False","-1.6898609780","47.8520721800"
"136379","R3","902726488","info@r3-charge.fr","R3","exploitation@r3-charge.fr","0321509292","R3","FRR3MP1022152",,"Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","false","false","true","false","false","false","true","true",,"0,55€/kWh","Accès libre","24/7","Direct","2025-05-26","false","-1.6898610000","47.8520720000"
"136380","R3 SPV COM","949415814","avanoost@r3-charge.fr","R3","avanoost@r3-charge.fr","tel:+33-1-23-45-67-89","R3 SPV COM","FRR3MP1022152","FR*R3M*1022152","Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","False","False","True","False","False",,"True","False","True",,"Accès libre","24/7",,"2025-05-26","False","-1.6898609780","47.8520721800"
"136381","R3","902726488","info@r3-charge.fr","R3","exploitation@r3-charge.fr","0321509292","R3","FRR3MP1022152",,"Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","180","false","false","true","false","false","false","true","true",,"0,55€/kWh","Accès libre","24/7","Direct","2025-05-26","false","-1.6898610000","47.8520720000"
"136382","R3 SPV COM","949415814","avanoost@r3-charge.fr","R3","avanoost@r3-charge.fr","tel:+33-1-23-45-67-89","R3 SPV COM","FRR3MP1022152","FR*R3M*1022152","Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","22","False","True","False","False","False",,"True","False","True",,"Accès libre","24/7",,"2025-05-26","False","-1.6898609780","47.8520721800"
"136383","R3","902726488","info@r3-charge.fr","R3","exploitation@r3-charge.fr","0321509292","R3","FRR3MP1022152",,"Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","22","false","true","false","false","false","false","true","true",,"0,36€/kWh","Accès libre","24/7","Direct","2025-05-26","false","-1.6898610000","47.8520720000"
"136384","R3 SPV COM","949415814","avanoost@r3-charge.fr","R3","avanoost@r3-charge.fr","tel:+33-1-23-45-67-89","R3 SPV COM","FRR3MP1022152","FR*R3M*1022152","Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","22","False","True","False","False","False",,"True","False","True",,"Accès libre","24/7",,"2025-05-26","False","-1.6898609780","47.8520721800"
"136385","R3","902726488","info@r3-charge.fr","R3","exploitation@r3-charge.fr","0321509292","R3","FRR3MP1022152",,"Bain-de-Bretagne - Buffalo Grill","Parking privé à usage public","Rue de la Seine 8, 35470 Bain-de-Bretagne","35012","35","6","22","false","true","false","false","false","false","true","true",,"0,36€/kWh","Accès libre","24/7","Direct","2025-05-26","false","-1.6898610000","47.8520720000"
"137672","RossiniEnergy","839265873","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE297",,"Oceane_Pontivy","Parking privé à usage public","19 RUE ALBERT DE MUN - 56300 PONTIVY","56178","56","1","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-04-28","FALSE","-2.7887150000","47.6647160000"
"137673","RossiniEnergy","839265873","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE298",,"Oceane_Pluneret","Parking privé à usage public","6 RUE GEORGES POMPIDOU - 56400 PLUNERET","56176","56","1","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-04-29","FALSE","-2.9581040000","47.6681100000"
"137674","RossiniEnergy","839265873","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE299",,"Huttopia_Douarnenez","Parking privé à usage public","69 avenue du bois d’Isis 29100 DOUARNENEZ","29046","29","2","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-04-25","FALSE","-4.3602620000","48.1024440000"
"137675","RossiniEnergy","839265873","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE299",,"Huttopia_Douarnenez","Parking privé à usage public","69 avenue du bois d’Isis 29100 DOUARNENEZ","29046","29","2","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-04-25","FALSE","-4.3602620000","48.1024440000"
"137676","RossiniEnergy","839265873","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE300",,"Oceane_Vannes","Parking privé à usage public","25 Rue Marcellin Berthelot 56000 Vannes","56260","56","1","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-04-27","FALSE","-2.7887150000","47.6647160000"
"137907","RossiniEnergy","839265922","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE446",,"Kiloutou_Bruz","Parking privé à usage public","25 Rue Edouard Branly Zone Artisanale, 35170 Bruz","35047","35","2","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-09-22","FALSE","-1.7256980000","48.0353920000"
"137908","RossiniEnergy","839265922","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE446",,"Kiloutou_Bruz","Parking privé à usage public","25 Rue Edouard Branly Zone Artisanale, 35170 Bruz","35047","35","2","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-09-22","FALSE","-1.7256980000","48.0353920000"
"137915","RossiniEnergy","839265922","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE462",,"Handynamic_Rennes","Parking privé à usage public","14 rue Louis Blériot, 35235 THORIGNE FOUILLARD","35334","35","1","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2022-09-20","FALSE","-1.5875700000","48.1530000000"
"138005","RossiniEnergy","839265922","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE513",,"Kiloutou_St_Malo","Parking privé à usage public","29 Rue de la Ville es Cours, 35400 Saint-Malo","35288","35","2","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2023-01-04","FALSE","-1.9769184000","48.6345148000"
"138006","RossiniEnergy","839265922","info@rossinienergy.com","RossiniEnergy","info@rossinienergy.com","374090105","RossiniEnergy","FRROSE513",,"Kiloutou_St_Malo","Parking privé à usage public","29 Rue de la Ville es Cours, 35400 Saint-Malo","35288","35","2","22","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre","24/7","Indirect","2023-01-04","FALSE","-1.9769184000","48.6345148000"
"146561","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35001001B1",,"ACIGNE - 1 rue des vignerons ","Voirie","1 rue des vignerons 35690 ACIGNE","35001","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.5333000000","48.1346820000"
"146562","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35001001B1",,"ACIGNE - 1 rue des vignerons ","Voirie","1 rue des vignerons 35690 ACIGNE","35001","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.5333000000","48.1346820000"
"146563","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35004001B1",,"ANTRAIN - 9 rue de fougeres (VAL COUESNON)","Voirie","9 rue de fougeres 35560 ANTRAIN","35004","35","1","54","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.4803940000","48.4560850000"
"146564","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35004001B1",,"ANTRAIN - 9 rue de fougeres (VAL COUESNON)","Voirie","9 rue de fougeres 35560 ANTRAIN","35004","35","1","54","False","False","True","True","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.4803940000","48.4560850000"
"146565","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35006001B1",,"ARGENTRE DU PLESSIS - 2  rue des etangs ","Voirie","2  rue des etangs 35370 ARGENTRE DU PLESSIS","35006","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.1517650000","48.0576320000"
"146566","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35006001B1",,"ARGENTRE DU PLESSIS - 2  rue des etangs ","Voirie","2  rue des etangs 35370 ARGENTRE DU PLESSIS","35006","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.1517650000","48.0576320000"
"146567","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35012001B1",,"BAIN DE BRETAGNE - 43 avenue du general patton ","Voirie","43 avenue du general patton 35470 BAIN DE BRETAGNE","35012","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.6880880000","47.8433490000"
"146568","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35012001B1",,"BAIN DE BRETAGNE - 43 avenue du general patton ","Voirie","43 avenue du general patton 35470 BAIN DE BRETAGNE","35012","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.6880880000","47.8433490000"
"146569","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35012002B1",,"BAIN DE BRETAGNE - zi chateau gaillard ","Voirie","zi chateau gaillard 35470 BAIN DE BRETAGNE","35012","35","1","54","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.6801310000","47.8536610000"
"146570","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35012002B1",,"BAIN DE BRETAGNE - zi chateau gaillard ","Voirie","zi chateau gaillard 35470 BAIN DE BRETAGNE","35012","35","1","54","False","False","True","True","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.6801310000","47.8536610000"
"146571","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35013001B1",,"BAINS SUR OUST - 4 impasse de la tourrelle ","Voirie","4 impasse de la tourrelle 35600 BAINS SUR OUST","35013","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-2.0702010000","47.7054630000"
"146572","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35013001B1",,"BAINS SUR OUST - 4 impasse de la tourrelle ","Voirie","4 impasse de la tourrelle 35600 BAINS SUR OUST","35013","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-2.0702010000","47.7054630000"
"146573","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35014001B1",,"BAIS - 1 rue des acacias ","Voirie","1 rue des acacias 35680 BAIS","35014","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.2912720000","48.0104900000"
"146574","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35014001B1",,"BAIS - 1 rue des acacias ","Voirie","1 rue des acacias 35680 BAIS","35014","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.2912720000","48.0104900000"
"146575","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35015001B1",,"BALAZE - 2 place de la paix","Voirie","2 place de la paix 35500 BALAZE","35015","35","1","48","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2025-04-03",,"-1.1918130000","48.1674870000"
"146576","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35015001B1",,"BALAZE - 2 place de la paix","Voirie","2 place de la paix 35500 BALAZE","35015","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-03-25",,"-1.1918130000","48.1674870000"
"146577","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35015001B1",,"BALAZE - 2 place de la paix","Voirie","2 place de la paix 35500 BALAZE","35015","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-03-25",,"-1.1918130000","48.1674870000"
"146578","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35019001B1",,"BAZOUGES LA PEROUSE - 2 rue de la Poterie (Place de la Mairie) ","Voirie","2 rue de la Poterie (Place de la Mairie) 35560 BAZOUGES LA PEROUSE","35019","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.5748670000","48.4271320000"
"146579","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35019001B1",,"BAZOUGES LA PEROUSE - 2 rue de la Poterie (Place de la Mairie) ","Voirie","2 rue de la Poterie (Place de la Mairie) 35560 BAZOUGES LA PEROUSE","35019","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.5748670000","48.4271320000"
"146580","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35023001B1",,"BEDEE - place du lieutenant louessard ","Voirie","place du lieutenant louessard 35137 BEDEE","35023","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.9442500000","48.1810720000"
"146581","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35023001B1",,"BEDEE - place du lieutenant louessard ","Voirie","place du lieutenant louessard 35137 BEDEE","35023","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.9442500000","48.1810720000"
"146582","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35024001B1",,"BETTON - 2 avenue d'armorique ","Voirie","2 avenue d'armorique 35830 BETTON","35024","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.6365710000","48.1811330000"
"146583","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35024001B1",,"BETTON - 2 avenue d'armorique ","Voirie","2 avenue d'armorique 35830 BETTON","35024","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.6365710000","48.1811330000"
"146584","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35031001B1",,"LA BOUEXIERE - 20 rue Jean Marie Pavy (Parking Mediathèque) ","Voirie","20 rue Jean Marie Pavy (Parking Mediathèque) 35340 LA BOUEXIERE","35031","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.4398390000","48.1852460000"
"146585","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35031001B1",,"LA BOUEXIERE - 20 rue Jean Marie Pavy (Parking Mediathèque) ","Voirie","20 rue Jean Marie Pavy (Parking Mediathèque) 35340 LA BOUEXIERE","35031","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.4398390000","48.1852460000"
"146586","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35033001B1",,"BOURG DES COMPTES - 2 rue de laille ","Voirie","2 rue de laille 35890 BOURG DES COMPTES","35033","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.7365880000","47.9290890000"
"146587","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35033001B1",,"BOURG DES COMPTES - 2 rue de laille ","Voirie","2 rue de laille 35890 BOURG DES COMPTES","35033","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.7365880000","47.9290890000"
"146588","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35037001B1",,"BREAL SOUS MONTFORT - 30 rue de la petite motte ","Voirie","30 rue de la petite motte 35310 BREAL SOUS MONTFORT","35037","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.8679250000","48.0500220000"
"146589","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35037001B1",,"BREAL SOUS MONTFORT - 30 rue de la petite motte ","Voirie","30 rue de la petite motte 35310 BREAL SOUS MONTFORT","35037","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.8679250000","48.0500220000"
"146590","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35040001B1",,"BRETEIL - 2 rue de la hattais ","Voirie","2 rue de la hattais 35160 BRETEIL","35040","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.8959200000","48.1443440000"
"146591","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35040001B1",,"BRETEIL - 2 rue de la hattais ","Voirie","2 rue de la hattais 35160 BRETEIL","35040","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.8959200000","48.1443440000"
"146592","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35047001B1",,"BRUZ - 5 rue de gravinis ","Voirie","5 rue de gravinis 35170 BRUZ","35047","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.7584050000","48.0297660000"
"146593","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35047001B1",,"BRUZ - 5 rue de gravinis ","Voirie","5 rue de gravinis 35170 BRUZ","35047","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.7584050000","48.0297660000"
"146594","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35049001B1",,"CANCALE - 5 avenue de gaulle ","Voirie","5 avenue de gaulle 35260 CANCALE","35049","35","1","36","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2022-01-01",,"-1.8537500000","48.6763440000"
"146595","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35049001B1",,"CANCALE - 5 avenue de gaulle ","Voirie","5 avenue de gaulle 35260 CANCALE","35049","35","1","36","False","False","True","True","False","False","True","False",,,"Accès libre","24/7",,"2022-01-01",,"-1.8537500000","48.6763440000"
"146596","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35051003B1",,"CESSON SEVIGNE - 40 rue de bray ","Voirie","48 rue de bray 35510 CESSON SEVIGNE","35051","35","1","54","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.6149370000","48.1076620000"
"146597","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35051003B1",,"CESSON SEVIGNE - 40 rue de bray ","Voirie","48 rue de bray 35510 CESSON SEVIGNE","35051","35","1","54","False","False","True","True","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.6149370000","48.1076620000"
"146598","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35051002B1",,"CESSON SEVIGNE - 6 mail de bourgchevreuil ","Voirie","6 mail de bourgchevreuil 35510 CESSON SEVIGNE","35051","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.6048420000","48.1181910000"
"146599","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35051002B1",,"CESSON SEVIGNE - 6 mail de bourgchevreuil ","Voirie","6 mail de bourgchevreuil 35510 CESSON SEVIGNE","35051","35","1","24","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2019-01-01",,"-1.6048420000","48.1181910000"
"146600","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35055001B1",,"CHANTEPIE - 44 avenue andré bonin ","Voirie","44 avenue andré bonin 35135 CHANTEPIE","35055","35","1","36","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2022-01-01",,"-1.6203660000","48.0888310000"
"146601","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35055001B1",,"CHANTEPIE - 44 avenue andré bonin ","Voirie","44 avenue andré bonin 35135 CHANTEPIE","35055","35","1","36","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2022-01-01",,"-1.6203660000","48.0888310000"
"146602","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35066001B1",,"CHARTRES DE BRETAGNE - 1 impasse de la Conterie (Parking Centre culturel) ","Voirie","1 impasse de la Conterie (Parking Centre culturel) 35131 CHARTRES DE BRETAGNE","35066","35","1","36","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2022-01-01",,"-1.6946530000","48.0414130000"
"146603","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35066001B1",,"CHARTRES DE BRETAGNE - 1 impasse de la Conterie (Parking Centre culturel) ","Voirie","1 impasse de la Conterie (Parking Centre culturel) 35131 CHARTRES DE BRETAGNE","35066","35","1","36","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2022-01-01",,"-1.6946530000","48.0414130000"
"146604","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35068001B1",,"CHATEAUBOURG - 14 square jean xxiii ","Voirie","14 square jean xxiii 35220 CHATEAUBOURG","35068","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.3864630000","48.1121370000"
